trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,introduction2.started,introduction2.stopped,SpaceBar.keys,SpaceBar.rt,SpaceBar.started,SpaceBar.stopped,text_start.started,text_start.stopped,srart_key.keys,srart_key.rt,srart_key.started,srart_key.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.2790668341331184,A,0.011893675895407796,None,31.574689416913316,None,4,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016]",31.574689416913316,None,0,,,31.574689416913316,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8875802911352366,31.891868874896318,None,31.891868874896318,None,31.891868874896318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2172619157936424,32.860133457928896,None,32.860133457928896,None,32.860133457928896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.22502154111862183,A,0.0086045793723315,None,33.1455530829262,None,5,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315]",33.1455530829262,None,0,,,33.1455530829262,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5317474990151823,33.40972616686486,None,33.40972616686486,None,33.40972616686486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.22799579100683331,34.00705779204145,None,34.00705779204145,None,34.00705779204145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.3026731249410659,A,0.0008124420419335365,None,34.285310541978106,None,6,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634]",34.285310541978106,None,0,,,34.285310541978106,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6056507499888539,34.62497691693716,None,34.62497691693716,None,34.62497691693716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.17692970787175,35.31673370790668,None,35.31673370790668,None,35.31673370790668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.29202404199168086,A,0.008010037476196885,None,35.54555445793085,None,7,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258]",35.54555445793085,None,0,,,35.54555445793085,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5484213321469724,35.87803924991749,None,35.87803924991749,None,35.87803924991749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1957784160040319,36.49270624993369,None,36.49270624993369,None,36.49270624993369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.25676741683855653,A,0.006399203557521105,None,36.74729845789261,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.2557095419615507]",36.74729845789261,None,0,,,36.74729845789261,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003732088953256607,A,0.008583428105339408,None,37.010602887324055,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00016433396376669407]",37.010602887324055,None,0,,,37.010602887324055,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003603340592235327,A,0.004677262390032411,None,37.010602887324055,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00016508297994732857]",37.010602887324055,None,0,,,37.010602887324055,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003790000919252634,A,0.0008732213173061609,None,37.010602887324055,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00016350019723176956]",37.010602887324055,None,0,,,37.010602887324055,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.00033050007186830044,A,0.014089816948398948,None,37.02740089981816,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00015004188753664494]",37.02740089981816,None,0,,,37.02740089981816,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003458750434219837,A,0.010619108099490404,None,37.02740089981816,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.0001538330689072609]",37.02740089981816,None,0,,,37.02740089981816,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003266669809818268,A,0.007129275007173419,None,37.02740089981816,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00014958297833800316]",37.02740089981816,None,0,,,37.02740089981816,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.000340083846822381,A,0.003638566704466939,None,37.02740089981816,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.00015100021846592426]",37.02740089981816,None,0,,,37.02740089981816,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1288888888888889,0.07,1,0,0,0.0003135420847684145,A,0.00024294201284646988,None,37.02740089981816,None,8,"[1.1066425000317395, 0.36721016583032906, 0.22891108295880258, 0.27800320903770626, 0.22394125000573695, 0.30160683393478394, 0.29096437501721084, 0.25570637499913573]","[1.106645500054583, 0.3672132908832282, 0.22891395795159042, 0.27800654200837016, 0.2239445832092315, 0.30160999996587634, 0.2909675419796258, 0.0001460830681025982]",37.02740089981816,None,0,,,37.02740089981816,None,,,,,,,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.07727108290419,None,space,0.559528750134632,37.07727108290419,None,vcxdc,001,False,2022_Apr_17_1357,EyeTrackingStudy,2021.2.3,59.6983144737115,
