trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,introduction2.started,introduction2.stopped,SpaceBar.keys,SpaceBar.rt,SpaceBar.started,SpaceBar.stopped,text_start.started,text_start.stopped,srart_key.keys,srart_key.rt,srart_key.started,srart_key.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2695238095238095,-0.10952380952380952,1,0,0,0.8026507089380175,B,0.0027178749442100525,None,297.4495343749877,None,1,[3.417173624970019],[3.417176666902378],297.4495343749877,None,3,"[3.045387415913865, 4.192688000155613, 0.8014370000455528]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587]",297.4495343749877,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,40.55986624909565,298.290504375007,None,298.290504375007,None,298.290504375007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,25.119518124032766,338.9406147080008,None,338.9406147080008,None,338.9406147080008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2695238095238095,-0.10952380952380952,1,0,0,1.237239208072424,B,0.0038185412995517254,None,364.150544332806,None,1,[3.417173624970019],[3.417176666902378],364.150544332806,None,4,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106]",364.150544332806,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,35.165815958054736,365.4267899999395,None,365.4267899999395,None,365.4267899999395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,5.05807429086417,400.686544082826,None,400.686544082826,None,400.686544082826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26666666666666666,0.10761904761904761,1,0,0,2.0482102918904275,A,0.014066167175769806,None,405.8262282907963,None,2,"[3.417173624970019, 2.0468748330604285]","[3.417176666902378, 2.0468778328504413]",405.8262282907963,None,4,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106]",405.8262282907963,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,20.691220831824467,407.90998887480237,None,407.90998887480237,None,407.90998887480237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,14.014378248946741,428.69128912501037,None,428.69128912501037,None,428.69128912501037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25142857142857145,0.07333333333333333,1,0,0,4.738497042097151,A,0.003728999989107251,None,442.7851807908155,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",442.7851807908155,None,4,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106]",442.7851807908155,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,31.954172624042258,447.56552312499844,None,447.56552312499844,None,447.56552312499844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,4.967409166041762,479.60980491596274,None,479.60980491596274,None,479.60980491596274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,2.2435638329479843,B,0.010186334140598774,None,484.66277054091915,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",484.66277054091915,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 2.2423836670350283]",484.66277054091915,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.0004180420655757189,B,0.008812790969386697,None,486.91098891585136,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.91098891585136,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.0001699170097708702]",486.91098891585136,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.00039066700264811516,B,0.0048069581389427185,None,486.91098891585136,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.91098891585136,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00016112509183585644]",486.91098891585136,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.00036754203028976917,B,0.0009950411040335894,None,486.91098891585136,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.91098891585136,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00015158392488956451]",486.91098891585136,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.0003570420667529106,B,0.014292373787611723,None,486.92785666584973,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.92785666584973,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00014862511307001114]",486.92785666584973,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.0003369580954313278,B,0.010785248829051852,None,486.92785666584973,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.92785666584973,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00014908285811543465]",486.92785666584973,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.0003627501428127289,B,0.007286665961146355,None,486.92785666584973,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.92785666584973,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00014954200014472008]",486.92785666584973,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.0003239999059587717,B,0.00383237493224442,None,486.92785666584973,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.92785666584973,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00014350004494190216]",486.92785666584973,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11523809523809524,-0.1180952380952381,1,0,0,0.00032237498089671135,B,0.0004502488300204277,None,486.92785666584973,None,3,"[3.417173624970019, 2.0468748330604285, 4.737323916982859]","[3.417176666902378, 2.0468778328504413, 4.737326791975647]",486.92785666584973,None,5,"[3.045387415913865, 4.192688000155613, 0.8014370000455528, 1.2360013329889625, 2.242380667012185]","[3.0453906659968197, 4.1926910830661654, 0.8014400841202587, 1.2360041248612106, 0.00014337501488626003]",486.92785666584973,None,,,,,,,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.98264308297075,None,space,0.9547890820540488,486.98264308297075,None,me,001,False,2022_Apr_15_1653,EyeTrackingStudy,2021.2.3,60.34748077052576,
