trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.91214359999867,None,space,6.9459842999931425,16.91214359999867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,23.899700200010557,None,space,17.838415200007148,23.899700200010557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,41.7685203999863,None,space,11.15345630000229,41.7685203999863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,52.968496999994386,None,space,17.457453999988502,52.968496999994386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48020869999891,None,1,[3.3851009999925736],[3.3851046999916434],70.48020869999891,None,0,,,-0.1175925925925926,0.08055555555555556,1,0,0,C,0.012509066640632227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48020869999891,None,73.86271590000251,None,space,3.3792240000038873,73.86271590000251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,38.4659158999857,79.40001320000738,None,79.40001320000738,None,79.40001320000738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.948477600002661,118.01348629998392,None,118.01348629998392,None,118.01348629998392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1175925925925926,0.08055555555555556,1,0,0,1.408850200008601,A,0.0028053333226125687,None,133.01409730000887,None,1,[1.408647900010692],[1.4086517000105232],133.01409730000887,None,0,,,133.01409730000887,None,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,63.2309699000034,134.49081640000804,None,134.49081640000804,None,134.49081640000804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user10,001,True,2022_May_27_1120,EyeTrackingStudy,2021.2.1,None,
