trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.027631000004476,None,space,0.45657049998408183,14.027631000004476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,14.518070799997076,None,space,0.23010559999966063,14.518070799997076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,14.80189979998977,None,space,0.818302700005006,14.80189979998977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.668958900001599,None,space,0.727227600000333,15.668958900001599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42269199999282,None,1,[1.8559606999915559],[1.8559642999898642],16.42269199999282,None,0,,,-0.09907407407407408,0.08518518518518518,1,0,0,C,0.012479166645789519,None,,,,,,,,,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42269199999282,None,18.28286219999427,None,space,1.4013091000088025,18.28286219999427,None,gh,001,False,2022_May_27_1303,EyeTrackingStudy,2021.2.1,None,
