trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1902167000000645,436.71262920000004,None,436.71262920000004,None,436.71262920000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,50.38283769999998,438.96793230000003,None,438.96793230000003,None,438.96793230000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-0.11203703703703703,1,0,0,2.30673250000018,B,0.0043969999999262654,None,489.40909139999985,None,5,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047]",489.40909139999985,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",489.40909139999985,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.0531281000000945,491.77761280000004,None,491.77761280000004,None,491.77761280000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,59.400724999999966,497.91799590000005,None,497.91799590000005,None,497.91799590000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,2.0987205000001268,A,0.0007322999999814783,None,557.4055607999999,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 2.0984902999998667]",557.4055607999999,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",557.4055607999999,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00020349999999780266,A,0.00949526666681777,None,559.5091067666667,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.270000009564683e-05]",559.5091067666667,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5091067666667,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00024150000012923556,A,0.004171066666685874,None,559.5091067666667,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 0.00010330000009162177]",559.5091067666667,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5091067666667,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00021820000006300688,A,0.015109033333601474,None,559.5257734333334,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 0.00010169999995923718]",559.5257734333334,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5257734333334,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00020080000012967503,A,0.010335133333455815,None,559.5257734333334,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.269999986827315e-05]",559.5257734333334,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5257734333334,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00020189999986541807,A,0.005451333333439834,None,559.5257734333334,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.299999987888441e-05]",559.5257734333334,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5257734333334,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.00019919999999729043,A,0.0003773333335175266,None,559.5257734333334,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.260000001631852e-05]",559.5257734333334,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5257734333334,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.0002061999998659303,A,0.011632500000132495,None,559.5424401,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.709999994811369e-05]",559.5424401,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5424401,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064814814814815,0.11388888888888889,1,0,0,0.0002104000000144879,A,0.0058665000001383305,None,559.5424401,None,6,"[5.427891099999897, 4.808759499999951, 6.760499199999913, 1.3515500999999404, 2.8972787000000153, 2.0984871999999086]","[5.4278942000000825, 4.808762599999909, 6.760502299999871, 1.3515532999999778, 2.8972819999999047, 9.469999986322364e-05]",559.5424401,None,2,"[5.023378399999956, 2.3065517]","[5.023381900000004, 2.3065549000000374]",559.5424401,None,,,,,,,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.6111887,None,space,2.0913944999999785,559.6111887,None,user14,001,True,2022_Jun_02_1502,EyeTrackingStudy,2021.2.1,None,
