trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,introduction2.started,introduction2.stopped,SpaceBar.keys,SpaceBar.rt,SpaceBar.started,SpaceBar.stopped,text_start.started,text_start.stopped,srart_key.keys,srart_key.rt,srart_key.started,srart_key.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,31.71452739999995,362.9475263999998,None,362.9475263999998,None,362.9475263999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,84.89234899999974,394.72953959999995,None,394.72953959999995,None,394.72953959999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017592592592592594,-0.1111111111111111,1,0,0,4.243920999999773,B,0.01009650000014517,None,479.71185259999993,None,1,[4.949764000000187],[4.94977300000005],479.71185259999993,None,2,"[6.020964499999991, 4.243706700000075]","[6.02096789999996, 4.243710200000351]",479.71185259999993,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,53.75522809999984,484.026566,None,484.026566,None,484.026566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,135.17171240000016,537.8579346000001,None,537.8579346000001,None,537.8579346000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10462962962962963,-0.10462962962962963,1,0,0,2.482796600000256,B,0.015489300000808726,None,673.1199259999999,None,1,[4.949764000000187],[4.94977300000005],673.1199259999999,None,3,"[6.020964499999991, 4.243706700000075, 2.482567999999901]","[6.02096789999996, 4.243710200000351, 2.4825716000000284]",673.1199259999999,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,22.400311599999895,675.6531494999999,None,675.6531494999999,None,675.6531494999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,16.47839649999969,698.1190649999999,None,698.1190649999999,None,698.1190649999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10462962962962963,-0.09907407407407408,1,0,0,2.388543900000059,B,0.00442367999949056,None,714.6685017999998,None,1,[4.949764000000187],[4.94977300000005],714.6685017999998,None,4,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974]",714.6685017999998,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,38.831642999999985,717.1017738,None,717.1017738,None,717.1017738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,23.572820200000024,756.0004619000001,None,756.0004619000001,None,756.0004619000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20555555555555555,0.09722222222222222,1,0,0,22.793407900000147,A,0.010005180000007385,None,779.6329276000001,None,2,"[4.949764000000187, 22.79318979999971]","[4.94977300000005, 22.793192899999667]",779.6329276000001,None,4,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974]",779.6329276000001,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,32.39452809999966,802.4990146,None,802.4990146,None,802.4990146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,79.88797299999987,834.9810935999999,None,834.9810935999999,None,834.9810935999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3851851851851852,0.09814814814814815,1,0,0,40.69813350000004,A,0.01543653999988237,None,914.9450086000002,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",914.9450086000002,None,4,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974]",914.9450086000002,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,42.415634299999965,955.6935084000002,None,955.6935084000002,None,955.6935084000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,52.58947859999989,998.1753877000001,None,998.1753877000001,None,998.1753877000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,2.279326100000162,B,0.012789239999619895,None,1050.8402041999998,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1050.8402041999998,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 2.279116300000169]",1050.8402041999998,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.0002583000000413449,B,0.008692460000020219,None,1053.12350466,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.12350466,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.439999985261238e-05]",1053.12350466,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.00035729999990508077,B,0.0031257599998752994,None,1053.12350466,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.12350466,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.329999966212199e-05]",1053.12350466,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.00021130000004632166,B,0.014846619999843824,None,1053.14016692,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.14016692,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.240000008503557e-05]",1053.14016692,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.0002653999999893131,B,0.010114620000422292,None,1053.14016692,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.14016692,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 0.00010109999993801466]",1053.14016692,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.00020549999999275315,B,0.004761619999953837,None,1053.14016692,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.14016692,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.920000002239249e-05]",1053.14016692,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.0002488000000084867,B,0.016127179999784858,None,1053.15682918,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.15682918,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.359999967273325e-05]",1053.15682918,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.0002958000000035099,B,0.010647680000147375,None,1053.15682918,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.15682918,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 0.0001015000002553279]",1053.15682918,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39351851851851855,-0.1111111111111111,1,0,0,0.0002092999998239975,B,0.005486479999945004,None,1053.15682918,None,3,"[4.949764000000187, 22.79318979999971, 40.69802690000006]","[4.94977300000005, 22.793192899999667, 40.698030400000334]",1053.15682918,None,5,"[6.020964499999991, 4.243706700000075, 2.482567999999901, 2.3883797999997114, 2.2791127999998935]","[6.02096789999996, 4.243710200000351, 2.4825716000000284, 2.3883835999999974, 9.449999970456702e-05]",1053.15682918,None,,,,,,,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.273513,None,space,2.7233265999998366,1053.273513,None,user2,001,True,2022_May_04_1145,EyeTrackingStudy,2021.2.1,59.999124012858466,
