,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(WOC).png,2.021253824234009,14.551832914352417,12.530579090118408
1,./snippets/Final/ArraySumresp(WOC).png,14.556819915771484,43.98679995536804,29.429980039596558
2,./snippets/Final/BubbleSort(CNL).png,44.82156801223755,76.78310084342957,31.961532831192017
3,./snippets/Final/BubbleSortresp(CNL).png,76.78708982467651,125.62024283409119,48.83315300941467
4,./snippets/Final/NumberCheck(WIC).png,127.101243019104,146.89529705047607,19.79405403137207
5,./snippets/Final/NumberCheckresp(WIC).png,146.90028285980225,175.34959292411804,28.449310064315796
6,./snippets/Final/ContainsSubstring(WOC).png,176.53242993354797,204.47901391983032,27.94658398628235
7,./snippets/Final/ContainsSubstringresp(WOC).png,204.48399996757507,230.0624918937683,25.578491926193237
8,./snippets/Final/Power(CNL).png,231.23890686035156,248.20995783805847,16.97105097770691
9,./snippets/Final/Powerresp(CNL).png,248.2139449119568,254.14329504966736,5.929350137710571
10,./snippets/Final/BinaryConversion(WIC).png,255.06297183036804,266.52552604675293,11.462554216384888
11,./snippets/Final/BinaryConversionresp(WIC).png,266.5305109024048,271.89239597320557,5.361885070800781
12,./snippets/Final/MultiplyMatrix(WOC).png,275.537358045578,294.0731508731842,18.5357928276062
13,./snippets/Final/MultiplyMatrixresp(WOC).png,294.07714104652405,311.93323802948,17.856096982955933
14,./snippets/Final/PrimeNumber(CNL).png,324.6429748535156,356.30646800994873,31.663493156433105
15,./snippets/Final/PrimeNumberresp(CNL).png,356.31145191192627,366.7708718776703,10.459419965744019
