trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,29.385643699999946,None,space,8.260853600000246,29.385643699999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,37.669985700000325,None,space,26.832380700000158,37.669985700000325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,64.53634319999992,None,space,7.934085100000175,64.53634319999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,72.50354450000032,None,space,5.1109253999998145,72.50354450000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.66829980000011,None,1,[7.758566500000143],[7.758569999999963],77.66829980000011,None,0,,,-0.11018518518518519,0.10185185185185185,1,0,0,C,0.012744766666855867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.66829980000011,None,85.40881740000032,None,space,1.9816380000002027,85.40881740000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,42.00661179999997,89.54364740000028,None,89.54364740000028,None,89.54364740000028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,27.777936200000113,131.6282569,None,131.6282569,None,131.6282569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26666666666666666,0.1037037037037037,1,0,0,1.2348854000001666,A,0.0005143333332853217,None,159.45777769999995,None,1,[1.2346779000004062],[1.2346810000003643],159.45777769999995,None,0,,,159.45777769999995,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,147.33353450000004,160.74449210000012,None,160.74449210000012,None,160.74449210000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,80.25242799999978,308.1453526,None,308.1453526,None,308.1453526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08611111111111111,-0.0824074074074074,1,0,0,4.156103299999813,B,0.001110400000015943,None,388.47057829999994,None,1,[1.2346779000004062],[1.2346810000003643],388.47057829999994,None,1,[4.155926800000088],[4.15593009999975],388.47057829999994,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.27818679999973,392.67151920000015,None,392.67151920000015,None,392.67151920000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.13365120000026,417.0320958000002,None,417.0320958000002,None,417.0320958000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14074074074074075,-0.1037037037037037,1,0,0,1.3910636999999042,B,0.008762566666518978,None,443.25814549999996,None,1,[1.2346779000004062],[1.2346810000003643],443.25814549999996,None,2,"[4.155926800000088, 1.3905681999999615]","[4.15593009999975, 1.3905712000000676]",443.25814549999996,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.924770300000091,444.69686649999994,None,444.69686649999994,None,444.69686649999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,97.04779640000015,459.6937299000001,None,459.6937299000001,None,459.6937299000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16574074074074074,-0.0824074074074074,1,0,0,1.090497900000173,B,0.007011066667018895,None,556.8377202000001,None,1,[1.2346779000004062],[1.2346810000003643],556.8377202000001,None,3,"[4.155926800000088, 1.3905681999999615, 1.0903072000000975]","[4.15593009999975, 1.3905712000000676, 1.0903106999999181]",556.8377202000001,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.790865099999792,557.9746345000003,None,557.9746345000003,None,557.9746345000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,28.303927999999814,569.8295089000003,None,569.8295089000003,None,569.8295089000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18333333333333332,0.1111111111111111,1,0,0,3.905284500000107,A,0.009303599999839207,None,598.2047483000001,None,2,"[1.2346779000004062, 3.905109700000139]","[1.2346810000003643, 3.905112800000097]",598.2047483000001,None,3,"[4.155926800000088, 1.3905681999999615, 1.0903072000000975]","[4.15593009999975, 1.3905712000000676, 1.0903106999999181]",598.2047483000001,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.352737100000013,602.1565628000003,None,602.1565628000003,None,602.1565628000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,38.467145099999925,618.5781347000002,None,618.5781347000002,None,618.5781347000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2064814814814815,0.07962962962962963,1,0,0,4.913271899999927,A,0.014188499999363557,None,657.1095958000001,None,3,"[1.2346779000004062, 3.905109700000139, 4.913079200000084]","[1.2346810000003643, 3.905112800000097, 4.913082300000042]",657.1095958000001,None,3,"[4.155926800000088, 1.3905681999999615, 1.0903072000000975]","[4.15593009999975, 1.3905712000000676, 1.0903106999999181]",657.1095958000001,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,22.0877502000003,662.0693862000003,None,662.0693862000003,None,662.0693862000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,111.27348569999958,684.2275793000003,None,684.2275793000003,None,684.2275793000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07962962962962963,-0.09907407407407408,1,0,0,2.928786200000104,B,0.0033441000005041133,None,795.5652669000006,None,3,"[1.2346779000004062, 3.905109700000139, 4.913079200000084]","[1.2346810000003643, 3.905112800000097, 4.913082300000042]",795.5652669000006,None,4,"[4.155926800000088, 1.3905681999999615, 1.0903072000000975, 2.928609999999935]","[4.15593009999975, 1.3905712000000676, 1.0903106999999181, 2.928613099999893]",795.5652669000006,None,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.500973799999883,798.5438919000003,None,798.5438919000003,None,798.5438919000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,61.81133930000033,807.121525,None,807.121525,None,807.121525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user22,001,True,2022_Jun_10_1132,EyeTrackingStudy,2021.2.1,None,
