trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.069664699999976,None,space,0.7987620999999763,18.069664699999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,18.890423499999997,None,space,0.5540916000000493,18.890423499999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,19.47683810000001,None,space,0.4795288000000255,19.47683810000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,20.01039689999999,None,space,0.265878999999984,20.01039689999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.306001400000014,None,1,[0.6939938000000438],[0.6939983000000325],20.306001400000014,None,0,,,-0.06018518518518518,0.0962962962962963,1,0,0,C,0.01335036666665701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.306001400000014,None,20.995787899999982,None,space,0.39254410000000917,20.995787899999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1006735999999933,23.479754200000002,None,23.479754200000002,None,23.479754200000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.748314499999992,24.703934500000003,None,24.703934500000003,None,24.703934500000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06018518518518518,0.0962962962962963,1,0,0,0.6652794999999969,A,0.0016725333333624803,None,32.518081600000016,None,1,[0.6650568000000021],[0.6650607000000264],32.518081600000016,None,0,,,32.518081600000016,None,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6452878000000055,33.247027,None,33.247027,None,33.247027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user7,001,True,2022_May_19_1449,EyeTrackingStudy,2021.2.1,None,
