,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(CNL).png,2.024325132369995,2.1878581047058105,0.16353297233581543
1,./snippets/Final/ArraySumresp(CNL).png,2.192842960357666,15.418195962905884,13.225353002548218
2,./snippets/Final/BubbleSort(WIC).png,21.413726091384888,22.30434513092041,0.8906190395355225
3,./snippets/Final/BubbleSortresp(WIC).png,22.30833411216736,22.75391912460327,0.4455850124359131
4,./snippets/Final/NumberCheck(WOC).png,23.559959173202515,26.77603006362915,3.2160708904266357
5,./snippets/Final/NumberCheckresp(WOC).png,26.781015157699585,27.19989800453186,0.4188828468322754
6,./snippets/Final/ContainsSubstring(CNL).png,28.8874990940094,29.518773078918457,0.6312739849090576
7,./snippets/Final/ContainsSubstringresp(CNL).png,29.52376103401184,30.236629009246826,0.7128679752349854
8,./snippets/Final/Power(WIC).png,31.40441393852234,31.85129404067993,0.4468801021575928
9,./snippets/Final/Powerresp(WIC).png,31.85528302192688,32.27120614051819,0.4159231185913086
10,./snippets/Final/BinaryConversion(WOC).png,33.446611166000366,33.83370304107666,0.38709187507629395
11,./snippets/Final/BinaryConversionresp(WOC).png,33.838680028915405,34.266507148742676,0.4278271198272705
12,./snippets/Final/MultiplyMatrix(CNL).png,35.10427403450012,35.56504201889038,0.4607679843902588
13,./snippets/Final/MultiplyMatrixresp(CNL).png,35.57002902030945,36.04438805580139,0.47435903549194336
14,./snippets/Final/PrimeNumber(WIC).png,37.57068610191345,38.001137018203735,0.4304509162902832
15,./snippets/Final/PrimeNumberresp(WIC).png,38.00611710548401,38.35320210456848,0.34708499908447266
