trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,25.64313250000123,None,space,9.40249940000649,25.64313250000123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,35.05534650001209,None,space,23.958228199990117,35.05534650001209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,59.06314800000109,None,space,15.286411400011275,59.06314800000109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,74.36949420000019,None,space,4.500042800005758,74.36949420000019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.90271690000372,None,1,[10.568144699995173],[10.568148699996527],78.90271690000372,None,0,,,-0.09166666666666666,0.09166666666666666,1,0,0,C,0.012535566667793319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.90271690000372,None,89.4688068000105,None,space,4.720709699991858,89.4688068000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.55109039999661,96.35843200000818,None,96.35843200000818,None,96.35843200000818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.990414100000635,102.99908420001157,None,102.99908420001157,None,102.99908420001157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15648148148148147,0.10092592592592593,1,0,0,3.5501062999974238,A,0.0023889333242550492,None,106.03787110000849,None,1,[3.5499375000072177],[3.5499410000047646],106.03787110000849,None,0,,,106.03787110000849,None,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.782573299991782,109.66285210000933,None,109.66285210000933,None,109.66285210000933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.834823700002744,120.53861990000587,None,120.53861990000587,None,120.53861990000587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user15,001,True,2022_Jun_03_1111,EyeTrackingStudy,2021.2.1,None,
