,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(WOC).png,2.09566593170166,7.887816905975342,5.792150974273682
1,./snippets/Final/ArraySumresp(WOC).png,7.89280891418457,9.969820022583008,2.0770111083984375
2,./snippets/Final/BubbleSort(CNL).png,10.395205974578857,10.96900200843811,0.5737960338592529
3,./snippets/Final/BubbleSortresp(CNL).png,10.972991943359375,11.31729793548584,0.34430599212646484
4,./snippets/Final/NumberCheck(WIC).png,11.638635873794556,12.085141897201538,0.4465060234069824
5,./snippets/Final/NumberCheckresp(WIC).png,12.089130878448486,12.420475006103516,0.3313441276550293
6,./snippets/Final/ContainsSubstring(WOC).png,12.738613843917847,13.153512954711914,0.4148991107940674
7,./snippets/Final/ContainsSubstringresp(WOC).png,13.158499956130981,13.48618197441101,0.3276820182800293
8,./snippets/Final/Power(CNL).png,13.738548994064331,14.101647853851318,0.3630988597869873
9,./snippets/Final/Powerresp(CNL).png,14.105637073516846,14.435888051986694,0.33025097846984863
10,./snippets/Final/BinaryConversion(WIC).png,14.722121953964233,15.084168910980225,0.3620469570159912
11,./snippets/Final/BinaryConversionresp(WIC).png,15.089130878448486,15.385304927825928,0.2961740493774414
12,./snippets/Final/MultiplyMatrix(WOC).png,15.64172887802124,16.019129991531372,0.37740111351013184
13,./snippets/Final/MultiplyMatrixresp(WOC).png,16.023079872131348,16.352015018463135,0.3289351463317871
14,./snippets/Final/PrimeNumber(CNL).png,16.559798002243042,16.901917934417725,0.3421199321746826
15,./snippets/Final/PrimeNumberresp(CNL).png,16.906839847564697,17.268014907836914,0.3611750602722168
