,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(WIC).png,2.117594003677368,22.076639890670776,19.959045886993408
1,./snippets/Final/ArraySumresp(WIC).png,22.081624031066895,58.24524402618408,36.16361999511719
2,./snippets/Final/BubbleSort(WOC).png,78.69515895843506,101.77467703819275,23.07951807975769
3,./snippets/Final/BubbleSortresp(WOC).png,101.7796618938446,179.9414210319519,78.1617591381073
4,./snippets/Final/NumberCheck(CNL).png,190.14146995544434,205.35289096832275,15.211421012878418
5,./snippets/Final/NumberCheckresp(CNL).png,205.3568799495697,263.2844879627228,57.927608013153076
6,./snippets/Final/ContainsSubstring(WIC).png,266.77091693878174,328.91635394096375,62.14543700218201
7,./snippets/Final/ContainsSubstringresp(WIC).png,328.92034101486206,360.56528186798096,31.644940853118896
8,./snippets/Final/Power(WOC).png,365.8837809562683,374.7141869068146,8.830405950546265
9,./snippets/Final/Powerresp(WOC).png,374.7181739807129,415.8782958984375,41.16012191772461
10,./snippets/Final/BinaryConversion(CNL).png,418.86582803726196,447.06116008758545,28.195332050323486
11,./snippets/Final/BinaryConversionresp(CNL).png,447.0651500225067,491.1091630458832,44.044013023376465
12,./snippets/Final/MultiplyMatrix(WIC).png,498.6291649341583,499.7920129299164,1.1628479957580566
13,./snippets/Final/MultiplyMatrixresp(WIC).png,499.7960879802704,579.6570229530334,79.86093497276306
14,./snippets/Final/PrimeNumber(WOC).png,583.308501958847,597.2237420082092,13.915240049362183
15,./snippets/Final/PrimeNumberresp(WOC).png,597.2277309894562,607.8565599918365,10.628829002380371
