trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,introduction2.started,introduction2.stopped,SpaceBar.keys,SpaceBar.rt,SpaceBar.started,SpaceBar.stopped,text_start.started,text_start.stopped,srart_key.keys,srart_key.rt,srart_key.started,srart_key.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.083595299999615,None,space,0.6439708999996583,14.083595299999615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
,,,,,,,,,,,,,,14.744965899999443,None,space,0.17450790000020788,14.744965899999443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
,,,,,,,,,,,,,,,,,,,,14.944920099999763,None,space,0.13464179999937187,14.944920099999763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.094950900000185,None,space,0.3685704999998052,15.094950900000185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,2.101263000000472,15.57827929999985,None,15.57827929999985,None,15.57827929999985,None,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5881361000001561,17.811440800000128,None,17.811440800000128,None,17.811440800000128,None,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33425925925925926,-0.09537037037037037,1,0,0,3.7359974000000875,B,0.0027116800001749652,None,18.46140849999938,None,0,,,18.46140849999938,None,1,[3.7358390999997937],[3.735842799999773],18.46140849999938,None,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2741412000004857,22.27755479999996,None,22.27755479999996,None,22.27755479999996,None,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3939794999996593,23.67751059999955,None,23.67751059999955,None,23.67751059999955,None,,,,,,,,,,,,,,,,,,,,,,mko,001,False,2022_May_04_1303,EyeTrackingStudy,2021.2.1,59.97728060603015,
