Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
18.812653800000135,None,space,0.9371481999996831,18.812653800000135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
,,,,,,19.788179799999853,None,space,2.3057080000003225,19.788179799999853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,22.12434250000024,None,space,3.6014906999998857,22.12434250000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,25.788940599999933,None,space,1.3048459999999977,25.788940599999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,27.153414800000064,None,1,[2.1775204999999005],[2.177523800000017],27.153414800000064,None,0,,,-0.06018518518518518,0.08981481481481482,1,0,0,C,0.01339556666698627,None,,,,,,,,,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.153414800000064,None,29.310923699999876,None,space,1.2149140000001353,29.310923699999876,None,user17,001,True,2022_Jun_03_1441,EyeTrackingStudy,2021.2.1,None,
