,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(WIC).png,2.1259500980377197,37.58213496208191,35.45618486404419
1,./snippets/Final/ArraySumresp(WIC).png,37.58712100982666,50.23126292228699,12.644141912460327
2,./snippets/Final/BubbleSort(WOC).png,53.18543601036072,106.51342511177063,53.32798910140991
3,./snippets/Final/BubbleSortresp(WOC).png,106.51840996742249,114.6961669921875,8.177757024765015
4,./snippets/Final/NumberCheck(CNL).png,118.13401889801025,167.3944969177246,49.260478019714355
5,./snippets/Final/NumberCheckresp(CNL).png,167.39848589897156,207.62631702423096,40.2278311252594
6,./snippets/Final/ContainsSubstring(WIC).png,211.8808569908142,296.50612592697144,84.62526893615723
7,./snippets/Final/ContainsSubstringresp(WIC).png,296.51111102104187,321.639456987381,25.12834596633911
8,./snippets/Final/Power(WOC).png,324.143189907074,369.68766593933105,45.54447603225708
9,./snippets/Final/Powerresp(WOC).png,369.69265389442444,378.22018599510193,8.52753210067749
10,./snippets/Final/BinaryConversion(CNL).png,380.50644302368164,442.5519349575043,62.04549193382263
11,./snippets/Final/BinaryConversionresp(CNL).png,442.55692410469055,450.5185399055481,7.961615800857544
12,./snippets/Final/MultiplyMatrix(WIC).png,463.42263197898865,500.18299198150635,36.7603600025177
13,./snippets/Final/MultiplyMatrixresp(WIC).png,500.1879789829254,594.3468370437622,94.15885806083679
14,./snippets/Final/PrimeNumber(WOC).png,596.516035079956,633.7118968963623,37.19586181640625
15,./snippets/Final/PrimeNumberresp(WOC).png,633.7168838977814,638.4455809593201,4.728697061538696
