,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(CNL).png,0.0069789886474609375,0.45589518547058105,0.4489161968231201
1,./snippets/Final/ArraySumresp(CNL).png,0.46091318130493164,1.0523991584777832,0.5914859771728516
2,./snippets/Final/BubbleSort(WIC).png,1.5640311241149902,1.7726240158081055,0.20859289169311523
3,./snippets/Final/BubbleSortresp(WIC).png,1.7766180038452148,2.1024069786071777,0.3257889747619629
4,./snippets/Final/NumberCheck(WOC).png,2.3637020587921143,2.6858460903167725,0.3221440315246582
5,./snippets/Final/NumberCheckresp(WOC).png,2.6898200511932373,3.322313070297241,0.6324930191040039
6,./snippets/Final/ContainsSubstring(CNL).png,3.6715660095214844,3.883589029312134,0.21202301979064941
7,./snippets/Final/ContainsSubstringresp(CNL).png,3.8875720500946045,4.15386700630188,0.2662949562072754
8,./snippets/Final/Power(WIC).png,4.397186040878296,4.719289064407349,0.32210302352905273
9,./snippets/Final/Powerresp(WIC).png,4.723276138305664,4.987131118774414,0.26385498046875
10,./snippets/Final/BinaryConversion(WOC).png,5.205039978027344,5.5277910232543945,0.3227510452270508
11,./snippets/Final/BinaryConversionresp(WOC).png,5.531774997711182,6.252979040145874,0.7212040424346924
12,./snippets/Final/MultiplyMatrix(CNL).png,6.630195140838623,6.8865110874176025,0.2563159465789795
13,./snippets/Final/MultiplyMatrixresp(CNL).png,6.890462160110474,7.301370143890381,0.4109079837799072
14,./snippets/Final/PrimeNumber(WIC).png,7.55545711517334,7.9194841384887695,0.3640270233154297
15,./snippets/Final/PrimeNumberresp(WIC).png,7.923470973968506,8.387293100357056,0.4638221263885498
