trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,introduction2.started,introduction2.stopped,SpaceBar.keys,SpaceBar.rt,SpaceBar.started,SpaceBar.stopped,text_start.started,text_start.stopped,srart_key.keys,srart_key.rt,srart_key.started,srart_key.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,4.758962399999746,257.1998534000004,None,257.1998534000004,None,257.1998534000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,36.62965370000029,262.04108110000016,None,262.04108110000016,None,262.04108110000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12777777777777777,-0.09444444444444444,1,0,0,2.1353202000000238,B,0.0016290666667373443,None,298.7734797000003,None,1,[35.09697959999994],[35.09698290000006],298.7734797000003,None,2,"[6.155836400000226, 2.135120899999947]","[6.155839800000194, 2.135124099999757]",298.7734797000003,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,5.65880530000004,300.9719296000003,None,300.9719296000003,None,300.9719296000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,38.31062750000001,306.7841219000002,None,306.7841219000002,None,306.7841219000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2833333333333333,0.06759259259259259,1,0,0,3.287646499999937,A,0.007488666666176869,None,345.16968210000005,None,2,"[35.09697959999994, 3.2874049000001833]","[35.09698290000006, 3.2874080000001413]",345.16968210000005,None,2,"[6.155836400000226, 2.135120899999947]","[6.155839800000194, 2.135124099999757]",345.16968210000005,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,16.44680410000001,348.51191960000006,None,348.51191960000006,None,348.51191960000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,63.16479389999995,365.0418916000003,None,365.0418916000003,None,365.0418916000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3138888888888889,-0.11574074074074074,1,0,0,0.7200089000002663,B,0.006691800000226067,None,428.2668107000004,None,2,"[35.09697959999994, 3.2874049000001833]","[35.09698290000006, 3.2874080000001413]",428.2668107000004,None,3,"[6.155836400000226, 2.135120899999947, 0.7196951000000809]","[6.155839800000194, 2.135124099999757, 0.7196984000001976]",428.2668107000004,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3051193999999668,429.09356370000023,None,429.09356370000023,None,429.09356370000023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,41.86216890000014,430.59246850000045,None,430.59246850000045,None,430.59246850000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40555555555555556,0.13055555555555556,1,0,0,49.028480200000104,A,0.013686100000086299,None,472.50545630000033,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",472.50545630000033,None,3,"[6.155836400000226, 2.135120899999947, 0.7196951000000809]","[6.155839800000194, 2.135124099999757, 0.7196984000001976]",472.50545630000033,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1736998999999741,521.585012,None,521.585012,None,521.585012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,54.844770700000026,522.8578538000002,None,522.8578538000002,None,522.8578538000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2574074074074074,-0.1111111111111111,1,0,0,15.430246799999622,B,0.0012452000000848784,None,577.7856455000001,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",577.7856455000001,None,4,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985]",577.7856455000001,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,8.595714099999896,593.2749169000003,None,593.2749169000003,None,593.2749169000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,25.95180070000015,601.9668229000004,None,601.9668229000004,None,601.9668229000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.6736427000000731,B,0.016121666666549572,None,628.0052784000004,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.0052784000004,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 0.6735026999999718]",628.0052784000004,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.00023099999998521525,B,0.008114666666187986,None,628.6784802666668,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.6784802666668,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 9.440000030735973e-05]",628.6784802666668,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.0002007000002777204,B,0.002981366666517715,None,628.6784802666668,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.6784802666668,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 9.07999997252773e-05]",628.6784802666668,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.00021569999989878852,B,0.014557633333424747,None,628.6951469333335,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.6951469333335,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 9.139999974649982e-05]",628.6951469333335,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.000210000000151922,B,0.009207533332755702,None,628.6951469333335,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.6951469333335,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 9.550000004310277e-05]",628.6951469333335,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.00021939999987807823,B,0.003184833333307324,None,628.6951469333335,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.6951469333335,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 0.00010179999981119181]",628.6951469333335,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.00021779999997306732,B,0.013811999999688851,None,628.7118136000001,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.7118136000001,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 0.00010160000010728254]",628.7118136000001,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.00021650000007866765,B,0.007933200000479701,None,628.7118136000001,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.7118136000001,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 0.00010370000018156134]",628.7118136000001,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814814814814815,-0.09537037037037037,1,0,0,0.0003333999998176296,B,0.0020001000002594083,None,628.7118136000001,None,3,"[35.09697959999994, 3.2874049000001833, 49.02828270000009]","[35.09698290000006, 3.2874080000001413, 49.02828569999974]",628.7118136000001,None,5,"[6.155836400000226, 2.135120899999947, 0.7196951000000809, 15.43011720000004, 0.6734989999999925]","[6.155839800000194, 2.135124099999757, 0.7196984000001976, 15.43012039999985, 0.00010320000001229346]",628.7118136000001,None,,,,,,,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.7821238000001,None,space,2.0564276999998583,628.7821238000001,None,user6,001,True,2022_May_05_1253,EyeTrackingStudy,2021.2.1,None,
