1;1;(0.4988180100917816, 0.43820643424987793);(0.49746471643447876, 0.440679669380188);250221223056;nan;nan
1;1;(0.4999353289604187, 0.4331301152706146);(0.4942552149295807, 0.44218939542770386);250221231387;nan;nan
1;1;(0.4994215965270996, 0.4333774745464325);(0.4942718744277954, 0.44219404458999634);250221239725;3.6583709716796875;3.6450347900390625
1;1;(0.5033993124961853, 0.4332825839519501);(0.49088209867477417, 0.44090938568115234);250221248061;nan;nan
1;1;(0.5008691549301147, 0.43895670771598816);(0.4903784990310669, 0.44837090373039246);250221256420;nan;nan
0;0;(nan, nan);(nan, nan);250221264757;nan;nan
1;1;(0.4967085123062134, 0.44192415475845337);(0.49104514718055725, 0.4484097957611084);250221273093;nan;nan
1;1;(0.49965590238571167, 0.43550190329551697);(0.49433428049087524, 0.4442886710166931);250221281410;nan;nan
0;1;(nan, nan);(0.4956457018852234, 0.4403516948223114);250221289743;nan;3.588775634765625
1;1;(0.5010488629341125, 0.43686917424201965);(0.4986681342124939, 0.4420912265777588);250221298067;nan;nan
1;1;(0.4966821074485779, 0.4330875873565674);(0.4963033199310303, 0.4483638107776642);250221306413;nan;nan
1;1;(0.497418612241745, 0.4448069930076599);(0.49353259801864624, 0.45226889848709106);250221314791;3.7412872314453125;3.5660552978515625
1;1;(0.5044097304344177, 0.4277758002281189);(0.49353259801864624, 0.45226889848709106);250221323081;nan;nan
1;1;(0.5009791851043701, 0.4522923231124878);(0.4979616403579712, 0.4416334927082062);250221331405;nan;nan
1;1;(0.49251723289489746, 0.4402240216732025);(0.49973198771476746, 0.4373825192451477);250221339781;3.5752410888671875;3.4822845458984375
1;1;(0.46143630146980286, 0.4275001585483551);(0.4700064957141876, 0.43005815148353577);250221348088;nan;nan
1;1;(0.42092180252075195, 0.3878926932811737);(0.4305805563926697, 0.40701615810394287);250221356463;nan;nan
1;0;(0.3955743908882141, 0.36281752586364746);(nan, nan);250221364778;3.4093017578125;nan
1;1;(0.3847554624080658, 0.35735514760017395);(0.38824960589408875, 0.366516649723053);250221373192;nan;nan
1;1;(0.38215404748916626, 0.3698481321334839);(0.38325250148773193, 0.3676394820213318);250221381454;nan;nan
1;1;(0.3881804943084717, 0.37575680017471313);(0.38325235247612, 0.36767855286598206);250221389809;3.2891693115234375;3.22698974609375
0;1;(nan, nan);(0.38737326860427856, 0.38227149844169617);250221398112;nan;nan
1;1;(0.38817256689071655, 0.3757951259613037);(0.3872796297073364, 0.3842332363128662);250221406458;nan;nan
1;1;(0.3892187774181366, 0.3722279965877533);(0.3880937397480011, 0.3796033561229706);250221414787;3.1934051513671875;3.1659698486328125
0;1;(nan, nan);(0.38459378480911255, 0.37337982654571533);250221423119;nan;nan
1;1;(0.3902171552181244, 0.36954569816589355);(0.3830556273460388, 0.35849201679229736);250221431451;nan;nan
1;0;(0.38830798864364624, 0.35445743799209595);(nan, nan);250221439850;3.022796630859375;nan
1;1;(0.38812848925590515, 0.35472193360328674);(0.38752418756484985, 0.3714897334575653);250221448104;nan;nan
1;1;(0.38724103569984436, 0.3514876663684845);(0.3868541121482849, 0.3650156259536743);250221456436;nan;nan
1;1;(0.39010104537010193, 0.364734023809433);(0.3876614570617676, 0.3738592565059662);250221464765;3.0743255615234375;2.8940277099609375
1;1;(0.3923966884613037, 0.36806777119636536);(0.38505175709724426, 0.370294988155365);250221473086;nan;nan
1;1;(0.393058180809021, 0.3679824769496918);(0.38140028715133667, 0.35231974720954895);250221481431;nan;nan
1;1;(0.3940427899360657, 0.35028529167175293);(0.382286936044693, 0.365594744682312);250221489751;3.6791839599609375;2.8329315185546875
1;1;(0.39973050355911255, 0.3567977845668793);(0.38294240832328796, 0.35683760046958923);250221498123;nan;nan
1;1;(0.39856886863708496, 0.3547913432121277);(0.3846251368522644, 0.3551194965839386);250221506433;nan;nan
0;1;(nan, nan);(0.3852125406265259, 0.33643388748168945);250221514812;nan;2.756378173828125
1;1;(0.39416831731796265, 0.3503723740577698);(0.38726431131362915, 0.36886706948280334);250221523085;nan;nan
1;1;(0.39378002285957336, 0.36619314551353455);(0.38244563341140747, 0.35952723026275635);250221531423;nan;nan
1;1;(0.3934847414493561, 0.36599797010421753);(0.38431477546691895, 0.36677348613739014);250221539818;3.4765472412109375;2.6789398193359375
1;1;(0.40049949288368225, 0.3529858887195587);(0.38196393847465515, 0.35735684633255005);250221548123;nan;nan
1;1;(0.40189164876937866, 0.34476613998413086);(0.3824782073497772, 0.35613441467285156);250221556408;nan;nan
1;1;(0.4003639817237854, 0.3398634195327759);(0.3818497657775879, 0.3487812280654907);250221564745;2.7921295166015625;2.5106048583984375
1;1;(0.39416012167930603, 0.35734111070632935);(0.38315629959106445, 0.355604887008667);250221573054;nan;nan
1;1;(0.3950767517089844, 0.3539699912071228);(0.379188597202301, 0.3574267029762268);250221581380;nan;nan
1;1;(0.3932032883167267, 0.3359515070915222);(0.38478273153305054, 0.3457944095134735);250221589755;2.1264495849609375;2.92218017578125
1;1;(0.3897243142127991, 0.3328045606613159);(0.3844080865383148, 0.3464291989803314);250221598060;nan;nan
1;1;(0.3857571482658386, 0.3276031017303467);(0.38587015867233276, 0.3480135202407837);250221606406;nan;nan
1;1;(0.38617053627967834, 0.33860963582992554);(0.38583269715309143, 0.3563757538795471);250221614725;3.990753173828125;2.4846954345703125
1;1;(0.3880024552345276, 0.34320560097694397);(0.3866800367832184, 0.34286510944366455);250221623085;nan;nan
1;1;(0.38989725708961487, 0.3471584916114807);(0.3836144506931305, 0.34210091829299927);250221631390;nan;nan
0;1;(nan, nan);(0.38409674167633057, 0.341744601726532);250221639770;nan;2.28265380859375
1;1;(0.391280859708786, 0.3321516513824463);(0.3824416399002075, 0.3488425612449646);250221648042;nan;nan
