trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.02447200001916,None,space,2.7493828000151552,18.02447200001916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,20.800206699990667,None,space,31.725646500010043,20.800206699990667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,52.57402230001753,None,space,13.855840199976228,52.57402230001753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,66.44721950002713,None,space,3.462547099974472,66.44721950002713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.939180699992,None,1,[2.9330403999774717],[2.9330440999474376],69.939180699992,None,0,,,-0.07222222222222222,0.08703703703703704,1,0,0,C,0.012626366631593555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.939180699992,None,72.87152560002869,None,space,3.2382667000056244,72.87152560002869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.991318900021724,78.27053340000566,None,78.27053340000566,None,78.27053340000566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,62.08986169996206,95.3478371000383,None,95.3478371000383,None,95.3478371000383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05185185185185185,0.06481481481481481,1,0,0,2.8171845999895595,A,0.000806633266620338,None,157.49591019999934,None,1,[2.8169286999618635],[2.816932399990037],157.49591019999934,None,0,,,157.49591019999934,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.603660700027831,160.3619963999954,None,160.3619963999954,None,160.3619963999954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,117.67057780001778,176.03106930002104,None,176.03106930002104,None,176.03106930002104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04537037037037037,-0.07592592592592592,1,0,0,10.883630500000436,B,0.000769799982663244,None,293.79161469999235,None,1,[2.8169286999618635],[2.816932399990037],293.79161469999235,None,1,[10.883688399975654],[10.883692499948665],293.79161469999235,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5245878000278026,304.72108119999757,None,304.72108119999757,None,304.72108119999757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,127.46662159997504,306.3068621000275,None,306.3068621000275,None,306.3068621000275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19074074074074074,-0.12314814814814815,1,0,0,6.163560900022276,B,0.008397766621783376,None,433.846549400012,None,1,[2.8169286999618635],[2.816932399990037],433.846549400012,None,2,"[10.883688399975654, 6.163106699998025]","[10.883692499948665, 6.16311050002696]",433.846549400012,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,65.89942500001052,440.05797170003643,None,440.05797170003643,None,440.05797170003643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,72.8797289999784,506.02167360001476,None,506.02167360001476,None,506.02167360001476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19074074074074074,-0.12314814814814815,1,0,0,2.8927073000231758,B,0.008823666605167091,None,578.9880800000392,None,1,[2.8169286999618635],[2.816932399990037],578.9880800000392,None,3,"[10.883688399975654, 6.163106699998025, 2.8925458999583498]","[10.883692499948665, 6.16311050002696, 2.892549499985762]",578.9880800000392,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,36.16352549998555,581.937893400027,None,581.937893400027,None,581.937893400027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,86.35371890000533,618.163560200017,None,618.163560200017,None,618.163560200017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19074074074074074,-0.12314814814814815,1,0,0,1.8382090000086464,B,0.006800599978305399,None,704.5703127000015,None,1,[2.8169286999618635],[2.816932399990037],704.5703127000015,None,4,"[10.883688399975654, 6.163106699998025, 2.8925458999583498, 1.8376442000153475]","[10.883692499948665, 6.16311050002696, 2.892549499985762, 1.8376478000427596]",704.5703127000015,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,72.92537750001065,706.455863500014,None,706.455863500014,None,706.455863500014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,41.17895299999509,779.4423215000425,None,779.4423215000425,None,779.4423215000425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.287962962962963,0.10740740740740741,1,0,0,5.352949200023431,A,0.013504199916496873,None,820.6930137000163,None,2,"[2.8169286999618635, 5.352712300023995]","[2.816932399990037, 5.352715999993961]",820.6930137000163,None,4,"[10.883688399975654, 6.163106699998025, 2.8925458999583498, 1.8376442000153475]","[10.883692499948665, 6.16311050002696, 2.892549499985762, 1.8376478000427596]",820.6930137000163,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,97.13746300002094,826.0916488000075,None,826.0916488000075,None,826.0916488000075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,108.81342479999876,923.303602400003,None,923.303602400003,None,923.303602400003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33611111111111114,-0.08981481481481482,1,0,0,3.4707315999548882,B,0.003801400016527623,None,1032.1767608000082,None,2,"[2.8169286999618635, 5.352712300023995]","[2.816932399990037, 5.352715999993961]",1032.1767608000082,None,5,"[10.883688399975654, 6.163106699998025, 2.8925458999583498, 1.8376442000153475, 3.4705239000031725]","[10.883692499948665, 6.16311050002696, 2.892549499985762, 1.8376478000427596, 3.470527499972377]",1032.1767608000082,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,80.11290389997885,1035.7001750000054,None,1035.7001750000054,None,1035.7001750000054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,78.17222999996739,1115.8806383000338,None,1115.8806383000338,None,1115.8806383000338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15648148148148147,0.0824074074074074,1,0,0,11.838167099980637,A,0.0010278999689035118,None,1194.1445716000162,None,3,"[2.8169286999618635, 5.352712300023995, 11.83816810004646]","[2.816932399990037, 5.352715999993961, 11.838171600014903]",1194.1445716000162,None,5,"[10.883688399975654, 6.163106699998025, 2.8925458999583498, 1.8376442000153475, 3.4705239000031725]","[10.883692499948665, 6.16311050002696, 2.892549499985762, 1.8376478000427596, 3.470527499972377]",1194.1445716000162,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15648148148148147,0.0824074074074074,1,0,0,0.00021189998369663954,A,0.009217366692610085,None,1205.9877842667086,None,3,"[2.8169286999618635, 5.352712300023995, 11.83816810004646]","[2.816932399990037, 5.352715999993961, 9.510002564638853e-05]",1205.9877842667086,None,5,"[10.883688399975654, 6.163106699998025, 2.8925458999583498, 1.8376442000153475, 3.4705239000031725]","[10.883692499948665, 6.16311050002696, 2.892549499985762, 1.8376478000427596, 3.470527499972377]",1205.9877842667086,None,,,,,,,user19,001,True,2022_Jun_07_1430,EyeTrackingStudy,2021.2.1,None,
