,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(WIC).png,2.111114025115967,34.16015100479126,32.04903697967529
1,./snippets/Final/ArraySumresp(WIC).png,34.164140939712524,51.46189498901367,17.297754049301147
2,./snippets/Final/BubbleSort(WOC).png,57.13017797470093,105.65799403190613,48.5278160572052
3,./snippets/Final/BubbleSortresp(WOC).png,105.66297793388367,127.77695989608765,22.11398196220398
4,./snippets/Final/NumberCheck(CNL).png,133.0759449005127,200.40347385406494,67.32752895355225
5,./snippets/Final/NumberCheckresp(CNL).png,200.40746092796326,268.21723985671997,67.80977892875671
6,./snippets/Final/ContainsSubstring(WIC).png,275.6036388874054,360.0823519229889,84.4787130355835
7,./snippets/Final/ContainsSubstringresp(WIC).png,360.08733892440796,405.8137068748474,45.72636795043945
8,./snippets/Final/Power(WOC).png,411.46520805358887,436.4623968601227,24.997188806533813
9,./snippets/Final/Powerresp(WOC).png,436.46738386154175,496.2603578567505,59.79297399520874
10,./snippets/Final/BinaryConversion(CNL).png,498.8951120376587,569.4402878284454,70.54517579078674
11,./snippets/Final/BinaryConversionresp(CNL).png,569.4442749023438,593.0651378631592,23.62086296081543
12,./snippets/Final/MultiplyMatrix(WIC).png,597.641891002655,644.4192688465118,46.77737784385681
13,./snippets/Final/MultiplyMatrixresp(WIC).png,644.4232590198517,715.2158858776093,70.79262685775757
14,./snippets/Final/PrimeNumber(WOC).png,719.3205218315125,786.5178818702698,67.19736003875732
15,./snippets/Final/PrimeNumberresp(WOC).png,786.5228660106659,814.0290019512177,27.506135940551758
