1;1;(0.5034160017967224, 0.5512116551399231);(0.4999452233314514, 0.5360227823257446);260793027885;nan;nan
1;1;(0.4973365068435669, 0.5462273359298706);(0.49901026487350464, 0.5294514298439026);260793036278;nan;nan
0;0;(nan, nan);(nan, nan);260793044629;nan;nan
1;1;(0.4762078523635864, 0.4989848732948303);(0.49966782331466675, 0.5179977416992188);260793052975;nan;nan
0;0;(nan, nan);(nan, nan);260793061313;nan;nan
1;1;(0.46638399362564087, 0.4573676884174347);(0.44799137115478516, 0.377449631690979);260793069651;5.7823333740234375;5.631805419921875
1;1;(0.43129074573516846, 0.34861868619918823);(0.4364272952079773, 0.3500543534755707);260793077973;nan;nan
1;1;(0.43279552459716797, 0.353882372379303);(0.43850263953208923, 0.3375995457172394);260793086324;nan;nan
0;0;(nan, nan);(nan, nan);260793094658;nan;nan
1;1;(0.43754512071609497, 0.3611096143722534);(0.4383412003517151, 0.34943336248397827);260793102992;nan;nan
1;1;(0.4434197247028351, 0.3830832839012146);(0.43851834535598755, 0.350046306848526);260793111325;nan;nan
1;1;(0.44355976581573486, 0.38300707936286926);(0.44084006547927856, 0.34373679757118225);260793119657;5.6505126953125;5.8815765380859375
1;1;(0.4368346333503723, 0.37839826941490173);(0.43995288014411926, 0.3463582992553711);260793128006;nan;nan
1;1;(0.43682390451431274, 0.37705302238464355);(0.44071924686431885, 0.35250258445739746);260793136328;nan;nan
1;1;(0.4390292167663574, 0.3883604407310486);(0.44072115421295166, 0.3525887131690979);260793144652;5.5011444091796875;5.330474853515625
1;1;(0.438096284866333, 0.3832535743713379);(0.439171701669693, 0.35421431064605713);260793152990;nan;nan
1;1;(0.4417512118816376, 0.382825642824173);(0.4380616843700409, 0.3566397428512573);260793161328;nan;nan
1;1;(0.4426901936531067, 0.3775125741958618);(0.43805789947509766, 0.3566763401031494);260793169656;5.3704071044921875;5.615386962890625
1;1;(0.44337964057922363, 0.3831811547279358);(0.43618136644363403, 0.36462825536727905);260793177996;nan;nan
1;1;(0.4346470534801483, 0.382978618144989);(0.43019866943359375, 0.361922949552536);260793186304;nan;nan
1;1;(0.41430550813674927, 0.3725551962852478);(0.4301525056362152, 0.36175987124443054);260793194637;5.39068603515625;5.7375335693359375
1;1;(0.3748125433921814, 0.33774784207344055);(0.36480093002319336, 0.26435407996177673);260793202971;nan;nan
1;1;(0.3339492082595825, 0.3017752766609192);(0.31030815839767456, 0.2277519404888153);260793211336;nan;nan
1;1;(0.29027238488197327, 0.2805711030960083);(0.27999475598335266, 0.2476586103439331);260793219643;5.10076904296875;4.6951904296875
1;1;(0.267945796251297, 0.2767140865325928);(0.2579565942287445, 0.24664613604545593);260793228010;nan;nan
1;1;(0.2590201497077942, 0.2758384943008423);(0.2534666359424591, 0.24112911522388458);260793236295;nan;nan
1;1;(0.25964993238449097, 0.2780972123146057);(0.25396203994750977, 0.2411937713623047);260793244699;4.95660400390625;4.7657928466796875
1;1;(0.26503926515579224, 0.286132276058197);(0.25449037551879883, 0.25474631786346436);260793252954;nan;nan
1;1;(0.27911266684532166, 0.3108389973640442);(0.2577368915081024, 0.2542150616645813);260793261233;nan;nan
1;1;(0.27601075172424316, 0.3139825463294983);(0.260944664478302, 0.2536031901836395);260793269544;4.741455078125;4.32781982421875
0;0;(nan, nan);(nan, nan);260793277874;nan;nan
0;0;(nan, nan);(nan, nan);260793286205;nan;nan
1;1;(0.2759418487548828, 0.3138681948184967);(0.2609511613845825, 0.2536022365093231);260793294537;4.6280364990234375;4.506439208984375
1;1;(0.2790254056453705, 0.32545068860054016);(0.26319748163223267, 0.25440001487731934);260793302860;nan;nan
1;1;(0.27879565954208374, 0.3261461555957794);(0.26546531915664673, 0.25548526644706726);260793311265;nan;nan
1;1;(0.283867210149765, 0.327028751373291);(0.26546531915664673, 0.25548526644706726);260793319517;4.4245452880859375;4.3170623779296875
1;1;(0.28890126943588257, 0.3276665210723877);(0.2644650936126709, 0.27506834268569946);260793327860;nan;nan
1;1;(0.28951889276504517, 0.3269475996494293);(0.26645150780677795, 0.2750963270664215);260793336261;nan;nan
1;1;(0.2905728816986084, 0.3292066156864166);(0.2682674527168274, 0.27663862705230713);260793344515;4.361785888671875;4.1702880859375
1;1;(0.2896895706653595, 0.3290589451789856);(0.27202337980270386, 0.2609105110168457);260793352863;nan;nan
1;1;(0.2903667092323303, 0.33856314420700073);(0.2622049152851105, 0.27381640672683716);260793361189;nan;nan
1;1;(0.27540528774261475, 0.34164929389953613);(0.2622716426849365, 0.2607962489128113);260793369515;4.188720703125;3.9566802978515625
1;1;(0.2462262064218521, 0.3394252061843872);(0.23520570993423462, 0.2759004831314087);260793377862;nan;nan
1;1;(0.24635840952396393, 0.3394542634487152);(0.2170407921075821, 0.26861369609832764);260793386196;nan;nan
1;1;(0.24666902422904968, 0.34233057498931885);(0.21695338189601898, 0.2685142159461975);260793394514;4.1181793212890625;3.9502716064453125
1;1;(0.24742689728736877, 0.33050215244293213);(0.21930934488773346, 0.26648491621017456);260793402860;nan;nan
1;1;(0.24871014058589935, 0.33888256549835205);(0.22385290265083313, 0.2665681838989258);260793411247;nan;nan
1;1;(0.24756045639514923, 0.3385419249534607);(0.22385290265083313, 0.2665681838989258);260793419513;3.965179443359375;3.830230712890625
1;1;(0.24295076727867126, 0.33995217084884644);(0.22214791178703308, 0.26271161437034607);260793427858;nan;nan
1;1;(0.25082919001579285, 0.34055662155151367);(0.22328892350196838, 0.24839934706687927);260793436190;nan;nan
1;1;(0.2517561614513397, 0.3443453013896942);(0.22325381636619568, 0.24845777451992035);260793444515;4.019683837890625;3.8475189208984375
1;1;(0.25193092226982117, 0.3412429094314575);(0.2222336232662201, 0.2826005518436432);260793452866;nan;nan
1;1;(0.25351351499557495, 0.34685155749320984);(0.22532355785369873, 0.2739295959472656);260793461267;nan;nan
1;1;(0.25480949878692627, 0.34671488404273987);(0.22532355785369873, 0.2739295959472656);260793469520;3.8248138427734375;3.6683197021484375
1;1;(0.25344836711883545, 0.3481738865375519);(0.22774747014045715, 0.27141696214675903);260793477868;nan;nan
1;1;(0.25504636764526367, 0.3480096757411957);(0.22467443346977234, 0.2713460922241211);260793486193;nan;nan
1;1;(0.2498246431350708, 0.34410154819488525);(0.2246745228767395, 0.2713479995727539);260793494524;3.758392333984375;3.6036529541015625
1;1;(0.25075089931488037, 0.3482840359210968);(0.22362977266311646, 0.2747538685798645);260793502868;nan;nan
1;1;(0.25134438276290894, 0.3472747802734375);(0.22208863496780396, 0.28675538301467896);260793511204;nan;nan
1;1;(0.25803452730178833, 0.35095539689064026);(0.2226327657699585, 0.28454798460006714);260793519523;3.729339599609375;3.5739288330078125
1;1;(0.25819385051727295, 0.349120169878006);(0.2239394634962082, 0.2856346368789673);260793527865;nan;nan
1;1;(0.25699329376220703, 0.34641504287719727);(0.22629734873771667, 0.2814633250236511);260793536188;nan;nan
1;1;(0.25988829135894775, 0.3435949385166168);(0.22628408670425415, 0.28144797682762146);260793544517;3.6453857421875;3.51226806640625
1;1;(0.2722490429878235, 0.3493078649044037);(0.24427732825279236, 0.2995118200778961);260793552860;nan;nan
1;1;(0.2921731173992157, 0.35554081201553345);(0.28540217876434326, 0.2911589741706848);260793561180;nan;nan
1;1;(0.3098837733268738, 0.3626859188079834);(0.2852244973182678, 0.3035389184951782);260793569544;3.67987060546875;3.5995635986328125
1;1;(0.31847482919692993, 0.3589740991592407);(0.29430443048477173, 0.289281964302063);260793577854;nan;nan
1;1;(0.31850793957710266, 0.3586885929107666);(0.29259222745895386, 0.2890445291996002);260793586233;nan;nan
1;1;(0.31765633821487427, 0.35826173424720764);(0.29259222745895386, 0.2890445291996002);260793594504;3.548583984375;3.5481109619140625
1;0;(0.31859663128852844, 0.3603718876838684);(nan, nan);260793602877;nan;nan
1;1;(0.31698620319366455, 0.3578546345233917);(0.2870698869228363, 0.29489803314208984);260793611219;nan;nan
1;1;(0.31726598739624023, 0.36095306277275085);(0.28719258308410645, 0.29884693026542664);260793619546;3.54345703125;3.4566192626953125
