1;1;(0.5299538373947144, 0.5618061423301697);(0.5100374221801758, 0.5904614925384521);344332270036;nan;nan
0;0;(nan, nan);(nan, nan);344332278375;nan;nan
1;1;(0.5304937362670898, 0.561785101890564);(0.5085762739181519, 0.5858135223388672);344332286706;nan;nan
1;1;(0.5154107809066772, 0.5469309091567993);(0.49480491876602173, 0.5783321857452393);344332295055;nan;nan
1;1;(0.49697017669677734, 0.5396178364753723);(0.4726587235927582, 0.5540328025817871);344332303337;4.5957489013671875;4.931610107421875
1;1;(0.431648850440979, 0.5256776213645935);(0.4411660134792328, 0.5186353921890259);344332311712;nan;nan
1;1;(0.431648850440979, 0.5256776213645935);(0.40968793630599976, 0.4905393719673157);344332320027;nan;nan
1;1;(0.4194735884666443, 0.49076026678085327);(0.3991140127182007, 0.48686981201171875);344332328375;4.647186279296875;4.9160003662109375
1;1;(0.41603511571884155, 0.48422473669052124);(0.3942677974700928, 0.5054888725280762);344332336713;nan;nan
1;1;(0.4169120788574219, 0.47851473093032837);(0.39547979831695557, 0.5095750093460083);344332345010;nan;nan
1;1;(0.4158235788345337, 0.47880110144615173);(0.396526575088501, 0.5042716264724731);344332353358;4.568634033203125;4.8117523193359375
1;1;(0.41253793239593506, 0.47712478041648865);(0.39735084772109985, 0.5095416307449341);344332361690;nan;nan
1;1;(0.41333460807800293, 0.48414427042007446);(0.3985750079154968, 0.5104411840438843);344332370069;nan;nan
1;1;(0.41636723279953003, 0.48688605427742004);(0.3997686505317688, 0.5164303779602051);344332378376;4.4644012451171875;4.7444305419921875
1;1;(0.4176490306854248, 0.4558013081550598);(0.400445818901062, 0.5154895782470703);344332386667;nan;nan
1;1;(0.41888314485549927, 0.48393914103507996);(0.3994760513305664, 0.5193700790405273);344332394985;nan;nan
1;1;(0.4112938940525055, 0.4840624928474426);(0.39697661995887756, 0.516085684299469);344332403307;4.22161865234375;4.572296142578125
1;1;(0.4112429618835449, 0.48422032594680786);(0.3928106427192688, 0.5136528611183167);344332411624;nan;nan
1;1;(0.41420501470565796, 0.48445695638656616);(0.393954873085022, 0.5168763399124146);344332419943;nan;nan
1;1;(0.41878676414489746, 0.48771631717681885);(0.3965262472629547, 0.5291872024536133);344332428267;4.157440185546875;4.4768218994140625
1;1;(0.4188460111618042, 0.48816046118736267);(0.39853185415267944, 0.5305386185646057);344332436595;nan;nan
1;1;(0.41765981912612915, 0.49413949251174927);(0.3981209993362427, 0.5285170674324036);344332445013;nan;nan
