trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.75781079999979,None,space,20.869365199999947,22.75781079999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,43.65270599999985,None,space,21.566605600000003,43.65270599999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,65.26096329999996,None,space,14.502281900000071,65.26096329999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,79.79665649999993,None,space,7.094656299999997,79.79665649999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.92541879999999,None,1,[29.34039269999994],[29.340396199999986],86.92541879999999,None,0,,,-0.11203703703703703,0.11574074074074074,1,0,0,C,0.01297546666683047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.92541879999999,None,116.24905259999991,None,space,4.738302900000008,116.24905259999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.965488399999913,123.18979189999982,None,123.18979189999982,None,123.18979189999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.70751590000009,148.2238673999998,None,148.2238673999998,None,148.2238673999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11388888888888889,0.08425925925925926,1,0,0,7.976399499999843,A,0.002725033333263127,None,161.99810469999989,None,1,[7.976209400000016],[7.976212799999985],161.99810469999989,None,0,,,161.99810469999989,None,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,34.395478499999854,170.0238264999998,None,170.0238264999998,None,170.0238264999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,67.45007729999998,204.50535969999987,None,204.50535969999987,None,204.50535969999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0712962962962963,-0.10462962962962963,1,0,0,14.282322600000043,B,0.00019609999981184956,None,272.0301434999999,None,1,[7.976209400000016],[7.976212799999985],272.0301434999999,None,1,[14.282254799999919],[14.28225909999992],272.0301434999999,None,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.572156199999881,286.3593475,None,286.3593475,None,286.3593475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.516514800000095,302.0148784999999,None,302.0148784999999,None,302.0148784999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14351851851851852,-0.10092592592592593,1,0,0,2.7579794999999194,B,0.00859126666659904,None,321.6194386999998,None,1,[7.976209400000016],[7.976212799999985],321.6194386999998,None,2,"[14.282254799999919, 2.7577658000000156]","[14.28225909999992, 2.757769900000085]",321.6194386999998,None,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,41.482382099999995,324.4250295999998,None,324.4250295999998,None,324.4250295999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.810183999999936,365.97737229999984,None,365.97737229999984,None,365.97737229999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12129629629629629,0.09074074074074075,1,0,0,3.6735572999998567,A,0.008020166666710793,None,385.8667965999998,None,2,"[7.976209400000016, 3.6732245000000603]","[7.976212799999985, 3.6732280999999602]",385.8667965999998,None,2,"[14.282254799999919, 2.7577658000000156]","[14.28225909999992, 2.757769900000085]",385.8667965999998,None,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.680292999999892,389.5871874999998,None,389.5871874999998,None,389.5871874999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.2909709999999,404.3686085999998,None,404.3686085999998,None,404.3686085999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25092592592592594,-0.10648148148148148,1,0,0,1.8046569000000545,B,0.008244599999898128,None,421.7182204999999,None,2,"[7.976209400000016, 3.6732245000000603]","[7.976212799999985, 3.6732280999999602]",421.7182204999999,None,3,"[14.282254799999919, 2.7577658000000156, 1.8044976999999562]","[14.28225909999992, 2.757769900000085, 1.8045015000000149]",421.7182204999999,None,,,,,,,user25,001,True,2022_Jun_27_1507,EyeTrackingStudy,2021.2.1,None,
