,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(CNL).png,2.2544450759887695,3.2847580909729004,1.0303130149841309
1,./snippets/Final/ArraySumresp(CNL).png,3.2897450923919678,4.144057989120483,0.8543128967285156
2,./snippets/Final/BubbleSort(WIC).png,4.706390142440796,5.2853710651397705,0.5789809226989746
3,./snippets/Final/BubbleSortresp(WIC).png,5.289371967315674,5.986608982086182,0.6972370147705078
4,./snippets/Final/NumberCheck(WOC).png,6.588809013366699,7.185281038284302,0.5964720249176025
5,./snippets/Final/NumberCheckresp(WOC).png,7.189313173294067,7.55187201499939,0.36255884170532227
6,./snippets/Final/ContainsSubstring(CNL).png,7.881031036376953,8.334372997283936,0.4533419609069824
7,./snippets/Final/ContainsSubstringresp(CNL).png,8.338361978530884,8.68490195274353,0.3465399742126465
8,./snippets/Final/Power(WIC).png,9.022221088409424,9.452070951461792,0.42984986305236816
9,./snippets/Final/Powerresp(WIC).png,9.456058025360107,9.804771184921265,0.3487131595611572
10,./snippets/Final/BinaryConversion(WOC).png,10.089055061340332,10.467236042022705,0.37818098068237305
11,./snippets/Final/BinaryConversionresp(WOC).png,10.47122597694397,10.851518154144287,0.3802921772003174
12,./snippets/Final/MultiplyMatrix(CNL).png,11.346551179885864,11.767179012298584,0.4206278324127197
13,./snippets/Final/MultiplyMatrixresp(CNL).png,11.771167993545532,12.103762149810791,0.3325941562652588
14,./snippets/Final/PrimeNumber(WIC).png,12.372044086456299,12.75284218788147,0.3807981014251709
15,./snippets/Final/PrimeNumberresp(WIC).png,12.756829977035522,13.087179183959961,0.3303492069244385
